,customer_id,has_referred_friend,number_referrals,month_tenure,plan,phone_plan,has_multiple_lines,broadband_plan,broadband_type,online_security,online_backup,device_protection,premium_tech_support,unlimited_data,contract,paperless_billing,payment_method
3736,f72f9ebe-03c1-4926-a98c-1fdb835e4526,Unknown,1,62.0,Plan B,Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card
3737,109e752c-7727-46a0-9dc5-c99f4da74bbe,No,0,14.0,,Yes,Yes,No,,No,No,No,No,No,One Year,Yes,Credit Card
3738,9f3f3e63-eb32-49f2-b0ee-e35f594aa50d,Yes,1,37.0,,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
3739,a383c53b-a3a2-4cf4-83c3-c9ef9c469a73,No,0,16.0,,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3740,fd7200bd-019b-432e-85b4-67d7228c6d1d,Yes,3,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
3741,85984bca-07a8-4f5f-aaa8-26ff6eb10bbe,No,0,11.0,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3742,788e8467-4d85-45a0-a840-c18f632433eb,No,0,7.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3743,a2179bed-430c-441a-8bc6-12d4dddbcad1,No,0,71.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Two Year,Yes,Credit Card
3744,e678b0ee-244e-465b-96cb-a9fa765ba8bd,No,0,43.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
3745,5eb5f9c2-3261-433f-8362-bd101f3f7e15,Unknown,2,38.0,,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,One Year,No,
3746,6ad6e93f-9d83-419a-ba58-c4755a014577,Yes,10,47.0,Plan B,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal
3747,1dfd1e65-f7d8-4a48-9dc8-4784e2243d4b,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
3748,0b58ef7b-fa97-4ab6-bf6f-9eed8e6f9567,No,0,59.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
3749,6a058046-07ca-412a-b754-a42260f4c498,No,0,1.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
3750,89fe0cb1-b1a4-43b8-9042-4061cee4becf,Yes,9,68.0,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card
3751,73f41a38-f7f5-41be-8623-23be9526b2e5,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3752,96e68544-3916-4ae8-967a-046ddd1109f0,Unknown,6,12.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
3753,00eb3ffc-c521-428b-9f29-4851cfb2ea22,Unknown,2,71.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
3754,efc9c5cd-39ad-4dc8-be6a-243ba0dac11a,Unknown,1,41.0,Plan B,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
3755,5d669582-7372-4543-9e31-d948688cfeea,Unknown,2,72.0,Plan A,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
3756,7db45ccc-4eed-4ce5-8661-33cd380c4ae8,No,0,69.0,,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
3757,8b29e21c-0014-4631-9454-76c75a71a632,Unknown,4,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
3758,32c929a8-bc9d-455e-9374-347d03bc5c71,Unknown,2,58.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
3759,00b69ddf-1f07-440e-8d41-bdd22c07be7f,No,0,20.0,Plan D,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
3760,5f6bdce0-f672-4a5c-bc2b-4ff62cda9137,No,0,19.0,Plan D,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3761,b35af824-045e-4895-a46e-98f65caba2e0,No,0,68.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,One Year,Yes,Credit Card
3762,bed42292-80cd-4608-a3f0-43019c9fe9e9,Unknown,1,8.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3763,aadcaf2a-2a9b-4111-af3f-82cc5c60e399,Yes,10,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
3764,ad69ef93-89c7-43e3-883e-8655c3750fa7,Yes,1,57.0,,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal
3765,d613c5e6-af93-4656-a8d2-8f4349bf75e6,Yes,7,69.0,,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal
3766,0de498a0-48f8-421b-b0db-0d4419031721,No,0,23.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3767,fe7722f8-a959-4504-9fed-d7eb3b414428,No,0,35.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
3768,9d8d37d9-a1c2-41a8-b1bf-5d12bf99af72,No,0,18.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
3769,bc134a1e-4a7e-4e4e-be65-96214973c6ca,Unknown,6,65.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
3770,f7fbb576-1398-474c-927b-951746ca1e6e,No,0,23.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
3771,3fb5b5e9-0a45-4a5b-9339-f4400bbc3f7a,No,0,1.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
3772,6c035285-b513-4e6a-a5b2-6a224b39cbab,No,0,13.0,,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3773,73c8d20d-374a-4782-a72b-35be05439a7a,Yes,1,5.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,One Year,No,Bank Withdrawal
3774,ccbfee6e-b5e8-46f5-9a2e-c616d84dbce8,Yes,1,6.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3775,89f22fa0-c6e7-4839-a540-12ad3def9050,Unknown,8,37.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,No,Credit Card
3776,334a39ae-98cd-4aa5-92f1-c3fee1f4cd02,Unknown,1,8.0,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3777,02fd0dcb-9fc7-4817-9b53-4ac33342ba46,Unknown,3,46.0,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
3778,67071b54-d871-44e7-afab-2bc55e48d1cc,No,0,5.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
3779,7db51d1b-81f1-4a65-9f3c-079111ed8a15,Yes,1,17.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3780,ce6861b9-8512-4fa0-ab28-7777d8524885,No,0,6.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
3781,c432f2da-f85b-4f03-be5c-c243532431e5,No,0,17.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3782,88957952-5426-45b1-b88c-6a19701568a4,Yes,7,15.0,Plan D,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3783,46c75705-2a48-4e08-98dc-ff19b0457a41,Unknown,1,14.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3784,7138b3a5-79d3-4a2f-b7fb-4d183c4139dd,Unknown,1,16.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3785,a9d26095-9733-4c13-8641-a62ee80b2c22,No,0,54.0,,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Two Year,No,Credit Card
3786,ed45c3c6-21fd-4242-884e-bff95a856f08,Yes,9,70.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
3787,33f00366-94ff-41f3-a2a3-9254215aa838,Yes,9,52.0,,No,No,Yes,DSL,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal
3788,afa48d09-56b3-45e0-83fb-a4904bed85ea,No,0,28.0,Plan C,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal
3789,797deb24-5eb1-46e0-8624-8e15e3b79551,Yes,1,11.0,,No,No,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3790,d837283d-baae-4195-929b-b614479578f9,No,0,1.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3791,e5a11034-e49a-41dd-ad17-cb98a0c1a08c,Yes,10,29.0,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal
3792,732147b9-87ce-45ce-aa86-8837ed536f52,Unknown,4,57.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
3793,f579b9bf-e095-4fcf-919a-4c94bb50e1dd,Unknown,1,16.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
3794,3dcd9a75-e062-4b2a-a902-815d02828790,No,0,49.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,No,Credit Card
3795,4d40a6e3-8934-487e-9065-bc1a6da7eb61,Unknown,8,41.0,Plan B,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
3796,0e95f95c-623f-465b-b0e9-dbe4382bc526,Yes,9,22.0,Plan D,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
3797,6ffc7b15-0d4f-4e17-aae2-d31d793231b5,No,0,38.0,Plan C,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card
3798,0f1b3b6c-5386-4db2-b4be-ed6fc184ddb3,No,0,41.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3799,2e36d81f-3371-4cfd-a6ad-89cb629bab0d,No,0,6.0,,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3800,23a36e0c-d992-4101-990e-4c838846d1ea,No,0,69.0,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
3801,658e0f85-3c8b-43eb-baf6-5e095be2fbee,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Credit Card
3802,c95487f6-1ff8-45e9-8fa3-42a9e15a4a23,Unknown,1,72.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal
3803,0c4ecaff-410c-474c-954c-60987897f56a,No,0,12.0,,Yes,No,Yes,DSL,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
3804,0c71161c-def2-4925-b8e7-64ccf1cef52c,No,0,46.0,,No,No,Yes,Cable,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal
3805,95951c10-e07c-46e6-b356-7bb41d7aed11,Unknown,4,59.0,,No,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3806,60134477-f5e2-4b0b-8045-c01c8c157d40,Yes,2,53.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal
3807,9f9be95f-9f36-40a3-aaeb-f88f214dd71b,No,0,46.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3808,0d2b53ed-0f85-4ffa-88e9-7f7820cef585,Unknown,5,14.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal
3809,326815d0-d348-4a6a-8642-84924f1a3383,Unknown,3,67.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Two Year,No,Credit Card
3810,5e84a430-73bd-4ab2-a871-ff6b0cedc299,No,0,59.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3811,c34204e9-2b5b-498f-9a3f-35e19568f6cd,No,0,1.0,Plan E,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3812,a9936807-8039-4c48-81d1-146e9490fe82,No,0,19.0,,Yes,No,Yes,DSL,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal
3813,c54614a6-dd32-4a11-b3ff-57070a20427a,Unknown,9,58.0,,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card
3814,97b0f71f-9409-4ecc-9959-94c892df146a,No,0,3.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,,Month-to-Month,No,Bank Withdrawal
3815,17abe37c-f870-4dce-a480-9417ac451ef9,No,0,2.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,No,Credit Card
3816,750d8247-6cc8-446c-a5ac-51b12b8617b8,No,0,4.0,Plan E,No,No,Yes,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3817,346c8be7-797a-4bd5-9d1f-9080e86de403,Yes,4,2.0,Plan E,No,No,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
3818,eba4e07b-d129-41c0-a851-c69e9e3b2807,No,0,9.0,,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3819,6fa16d8e-fb3b-441e-be59-248cb266ebd9,Unknown,7,32.0,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal
3820,693f47df-bfb6-4f95-8147-541f1caac4cf,No,0,14.0,Plan D,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3821,c22fcf6a-60a2-44e0-bb66-f5c72c3e99f0,No,0,28.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal
3822,9591289b-b9b1-4b4f-8258-4b0e34019cb8,No,0,2.0,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3823,576b738b-d84d-4e8f-a9a7-a03efc39f355,No,0,38.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal
3824,c070d9c1-025d-407e-af2c-7974763f3203,Unknown,7,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
3825,193a490b-2228-4403-96c4-6da070398210,No,0,1.0,,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
3826,453a806f-a904-414b-b7d2-e7e27e1d2f54,No,0,2.0,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3827,e8c80ceb-1dff-4048-a541-27ff69a6228e,Unknown,7,14.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3828,9020178e-2d90-48d9-8190-0971043fb32f,Unknown,1,53.0,Plan B,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal
3829,d5fc5608-fdeb-4a74-bced-71f769c88544,No,0,5.0,Plan E,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3830,359ad45e-2ede-4fbb-90be-a0ecc4782d52,Yes,6,69.0,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,Yes,Credit Card
3831,e763ebe0-9be7-45fb-9761-7abe7fb2dd0e,Unknown,7,3.0,,No,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3832,45d63cc0-0eca-4e91-b74c-c1bf5b19847a,No,0,29.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3833,033ce94e-8fc6-4d93-9bee-a43578e915df,No,0,3.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3834,aed82eda-75aa-4dd1-8f27-e61644ed511c,Unknown,6,43.0,,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card
3835,ad2573c0-50bd-4eaf-baa4-4ec4e5ffba67,Yes,8,65.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
3836,2eb58289-c963-41cc-bb77-464d9ea4ab89,Yes,1,65.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal
3837,17724057-8b7c-4b93-b170-20b9066b36b6,Unknown,8,36.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3838,faf43b78-d3fb-45f4-8b9b-87fc1c26c32c,Unknown,10,31.0,Plan C,No,No,Yes,DSL,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card
3839,b60690d7-cf98-49dc-b8c1-494c011a6f58,No,0,67.0,Plan A,Yes,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
3840,9428a9c0-001d-466f-9914-685457ca4951,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3841,d88c0b68-406d-4e09-9906-849ce7d3feed,No,0,43.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check
3842,24d1a2a1-0604-4482-80ea-7fa368910983,No,0,23.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3843,8c4e6a8b-eebc-4b91-89c2-a33b7d9f90f3,No,0,13.0,,No,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3844,0580ab21-ec2d-4e5c-8698-151f2f842dc4,Unknown,3,50.0,Plan B,No,No,Yes,DSL,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal
3845,b2f16d8a-a431-4ae0-b6d4-244374a01cd9,Yes,1,13.0,Plan D,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3846,8672647f-4dcc-4fdf-a6f7-9fc78933d8fb,Unknown,5,65.0,,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card
3847,ef937229-cc05-4d95-991e-e3166cb11a04,Unknown,9,58.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
3848,0ce5e1d0-294d-4237-909c-5bd4dc3147ed,No,0,16.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card
3849,664b2546-23ae-417d-98c3-0bca5e5adf97,No,0,25.0,Plan C,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
3850,c20f51a9-7029-44c0-a9a3-5d9eba0c18e5,No,0,62.0,Plan B,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
3851,89e1772e-6ff9-4d4e-ba69-2f1483ae7232,Yes,1,15.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal
3852,ee759765-4b85-4e6b-ab05-8858b1c29f9c,No,0,3.0,Plan E,Yes,No,Yes,DSL,Yes,No,No,Yes,,Month-to-Month,Yes,Bank Withdrawal
3853,c1cb3161-2727-4d71-8261-1212a49c095f,Unknown,7,66.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
3854,ef12977c-b7a4-4e4d-b93f-54026f22137f,Unknown,10,69.0,Plan A,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card
3855,645a6399-2b90-4b72-8ac9-edd400367280,No,0,40.0,,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card
3856,ec2f272b-55af-4546-bb59-65e553d8a90a,Unknown,7,60.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
3857,a9d26095-9733-4c13-8641-a62ee80b2c22,No,0,54.0,,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Two Year,No,Credit Card
3858,78967b53-be8c-439a-9854-3518883f63ed,No,0,35.0,,No,No,Yes,Cable,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
3859,14b48984-0b1a-47b2-a5cd-534d1c397c41,No,0,54.0,Plan B,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Credit Card
3860,236dab4c-b494-4eab-84cf-1a29a84c3707,Unknown,9,68.0,,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
3861,b3d642bd-f6f6-42d4-a16f-40a6ed6c08d9,Unknown,9,69.0,Plan A,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card
3862,b34d96de-86a9-42c2-bafd-fe943d6b33f5,No,0,1.0,,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card
3863,c1cb3161-2727-4d71-8261-1212a49c095f,Unknown,7,66.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
3864,07a098cd-3b2f-44f0-a4ca-9bc1723c2b56,Yes,7,13.0,,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
3865,11d75a3c-a35b-4fe9-8df0-71979f7bdeb9,No,0,5.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,
3866,39c9339b-c22b-4bf2-8c73-deb7b6e02de1,No,0,4.0,,No,No,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
3867,4f5c1e21-b0bf-4c18-afd7-7f53f7ac5e37,Yes,1,25.0,Plan C,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3868,f6517ca0-9da6-4d1b-81f0-107e7d48c4c3,Yes,2,63.0,Plan B,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
3869,01bcc2c9-9cff-4b15-ab0f-bd8928df76b6,Unknown,3,64.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check
3870,6ea88f9c-1068-437b-8c23-5e49ad83089c,No,0,10.0,Plan D,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3871,9e7edae8-8b1b-442e-a4f3-a8d57119f531,Unknown,1,58.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3872,be0a8747-9fef-4dff-8ed7-d4212de58ee6,No,0,41.0,,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal
3873,1d60d153-2a46-402e-9b71-1835ab5cb328,No,0,13.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
3874,763bff05-7fc3-4a3e-afdc-a4f9aa4df5b0,Yes,8,35.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
3875,303b7aba-c38e-4732-a6dc-97e6aa0bc843,No,0,51.0,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
3876,af2eef9d-1f1a-4724-b68e-ef27512fc5c7,Unknown,6,57.0,Plan B,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card
3877,1c3dd0e4-c18c-40cc-9d6a-00e7ceed5ed9,No,0,1.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Mailed Check
3878,e8c59fa6-2578-44e2-856a-bf62193aca53,No,0,29.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Mailed Check
3879,47ae6917-a788-4dd4-bb12-b093e2639de6,No,0,2.0,Plan E,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3880,36b7369a-e3b5-4fbe-a367-23da553a0b32,No,0,8.0,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3881,3181b785-38a2-4742-9060-d671a61ef217,Unknown,3,71.0,,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card
3882,91425148-0545-48e3-83f3-a34e58cbc8f2,No,0,38.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
3883,1ef49faa-4796-4f31-8cee-bc90a910a5ba,Yes,7,71.0,Plan A,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
3884,9dc0fc74-7f0e-4b69-8df8-6823df8ea2fd,No,0,26.0,Plan C,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3885,ddcc0210-8e0c-453e-a4e8-bd16eaf60112,Yes,7,63.0,Plan B,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
3886,70f18737-5835-4639-be44-f1a8c6604490,No,0,14.0,,No,No,Yes,Cable,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal
3887,ebfab66c-826e-42b0-aa60-31c62dca2ae7,Unknown,1,34.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
3888,2467c8e5-17f1-4b9b-9af7-6f7011af08b7,Yes,1,3.0,Plan E,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
3889,c4edc78e-d1ad-44ac-9a76-d09bb9aa407f,Unknown,4,54.0,Plan B,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
